gregorain_date,gregorian_year,gregorian_month,gregorian_day,is_holiday,event_origin,event_name
2020-05-09 00:00:00,,,,0,۱۵ رمضان,ولادت امام حسن مجتبی علیه السلام
2020-05-13 00:00:00,,,,0,۱۹ رمضان,ضربت خوردن حضرت علی علیه السلام
2020-05-14 00:00:00,,,,0,۲۵ اردیبهشت,روز بزرگداشت فردوسی
2020-05-15 00:00:00,,,,1,۲۱ رمضان,شهادت حضرت علی علیه السلام
2020-05-16 00:00:00,,,,0,۲۷ اردیبهشت,روز ارتباطات و روابط عمومی
2020-05-16 00:00:00,,,,0,۲۲ رمضان,شب قدر
2020-05-17 00:00:00,,,,0,۲۸ اردیبهشت,روز بزرگداشت حکیم عمر خیام
2020-05-21 00:00:00,,,,0,۱ خرداد,روز بهره وری و بهینه سازی مصرف
2020-05-21 00:00:00,,,,0,۱ خرداد,روز بزرگداشت ملاصدرا
2020-05-18 00:00:00,,,,0,۱۸ مه,روز جهانی موزه و میراث فرهنگی
2020-05-23 00:00:00,,,,0,۳ خرداد,فتح خرمشهر در عملیات بیت المقدس و روز مقاومت، ایثار و پیروزی
2020-05-24 00:00:00,,,,0,۴ خرداد,روز دزفول، روز مقاومت و پایداری
2020-05-25 00:00:00,,,,1,۱ شوال,عید سعید فطر
2020-05-26 00:00:00,,,,0,۶ خرداد,خرداد روز،جشن خردادگان
2020-05-26 00:00:00,,,,1,۲ شوال,تعطیل به مناسبت عید سعید فطر
2020-06-03 00:00:00,,,,1,۱۴ خرداد,رحلت حضرت امام خمینی
2020-06-05 00:00:00,,,,0,۵ ژوئن,روز جهانی محیط زیست
2020-06-04 00:00:00,,,,0,۴ ژوئن,درگذشت ماری کوری کاشف پولونیم و رادیوم
2020-06-04 00:00:00,,,,1,۱۵ خرداد,قیام 15 خرداد
2020-06-10 00:00:00,,,,0,۱۰ ژوئن,روز جهانی صنایع دستی
2020-06-12 00:00:00,,,,0,۱۲ ژوئن,روز جهانی مبارزه با کار کودکان
2020-06-14 00:00:00,,,,0,۲۵ خرداد,روز ملی گل وگیاه
2020-06-14 00:00:00,,,,0,۱۴ ژوئن,روز جهانی اهدای خون
2020-06-16 00:00:00,,,,0,۲۷ خرداد,روز جهاد کشاورزی
2020-06-20 00:00:00,,,,0,۳۱ خرداد,شهادت دکتر مصطفی چمران
2020-06-18 00:00:00,,,,0,۲۹ خرداد,درگذشت دکتر علی شریعتی
2020-06-17 00:00:00,,,,0,۱۷ ژوئن,روز جهانی بیابان زدایی
2020-06-21 00:00:00,,,,0,۱ تیر,جشن آب پاشونک، جشن آغاز تابستان
2020-06-21 00:00:00,,,,0,۱ تیر,روز اصناف
2020-06-18 00:00:00,,,,1,۲۵ شوال,شهادت امام جعفر صادق علیه السلام
2020-06-23 00:00:00,,,,0,۱ ذوالقعده,ولادت حضرت معصومه سلام الله علیها و روز دختران
2020-06-26 00:00:00,,,,0,۲۶ ژوئن,روز جهانی مبارزه با مواد مخدر
2020-06-27 00:00:00,,,,0,۷ تیر,شهادت آیت الله دکتر بهشتی ؛ روز قوه قضاییه
2020-06-30 00:00:00,,,,0,۱۰ تیر,روز صنعت و معدن
2020-06-28 00:00:00,,,,0,۸ تیر,روز مبارزه با سلاح های شیمیایی و میکروبی
2020-07-03 00:00:00,,,,0,۱۳ تیر,تیر روز،جشن تیرگان
2020-07-03 00:00:00,,,,0,۱۱ ذوالقعده,ولادت امام  رضا علیه السلام
2020-07-04 00:00:00,,,,0,۱۴ تیر,روز قلم
2020-07-05 00:00:00,,,,0,۱۵ تیر,جشن خام خواری
2020-07-15 00:00:00,,,,0,۲۵ تیر,روز بهزیستی و تامین اجتماعی
2020-07-22 00:00:00,,,,0,۳۰ ذوالقعده,شهادت امام محمد تقی علیه السلام
2020-07-17 00:00:00,,,,0,۲۷ تیر,اعلام پذیرش قطعنامه 598 شورای امنیت از سوی ایران
2020-07-27 00:00:00,,,,0,۶ مرداد,روز ترویج آموزش های فنی و حرفه ای
2020-07-28 00:00:00,,,,0,۷ مرداد,مرداد روز،جشن مردادگان
2020-07-29 00:00:00,,,,0,۸ مرداد,روز بزرگداشت شیخ شهاب الدین سهروردی
2020-07-29 00:00:00,,,,0,۷ ذوالحجه,شهادت امام محمد باقرعلیه السلام
2020-07-31 00:00:00,,,,0,۱۰ مرداد,جشن چله تابستان
2020-07-31 00:00:00,,,,0,۹ ذوالحجه,روز عرفه
2020-08-01 00:00:00,,,,1,۱۰ ذوالحجه,عید سعید قربان
2020-08-04 00:00:00,,,,0,۱۴ مرداد,صدور فرمان مشروطیت
2020-08-11 00:00:00,,,,0,۲۰ ذوالحجه,ولادت امام موسی کاظم علیه السلام
2020-08-06 00:00:00,,,,0,۱۵ ذوالحجه,ولادت امام علی النقی الهادی علیه السلام
2020-08-07 00:00:00,,,,0,۱۷ مرداد,روز خبرنگار
2020-08-09 00:00:00,,,,1,۱۸ ذوالحجه,عید سعید غدیر خم
2020-08-13 00:00:00,,,,0,۱۳ اوت,روز جهانی چپ دست ها
2020-08-16 00:00:00,,,,0,۲۶ مرداد,سالروز ورود آزادگانِ سرافراز به وطن
2020-08-18 00:00:00,,,,0,۲۸ مرداد,سالروز کودتای 28 مرداد علیه دولت دکتر محمد مصدق
2020-08-18 00:00:00,,,,0,۲۸ مرداد,سالروز فاجعه آتش زدن سینما رکس آبادان
2020-08-23 00:00:00,,,,0,۲ شهریور,آغاز هفته دولت
2020-08-22 00:00:00,,,,0,۱ شهریور,روز بزرگداشت ابوعلی سینا و روز پزشک
2020-08-25 00:00:00,,,,0,۴ شهریور,زادروز داراب (کوروش)
2020-08-25 00:00:00,,,,0,۴ شهریور,شهریور روز،جشن شهریورگان
2020-08-25 00:00:00,,,,0,۴ شهریور,روز کارمند
2020-08-26 00:00:00,,,,0,۵ شهریور,روز بزرگداشت محمدبن زکریای رازی و روز داروساز
2020-08-29 00:00:00,,,,0,۸ شهریور,روز مبارزه با تروریسم
2020-08-29 00:00:00,,,,1,۹ محرم,تاسوعای حسینی
2020-08-31 00:00:00,,,,0,۱۰ شهریور,امضای معاهده تقسیم ایران بین روسیه و انگلیس
2020-08-30 00:00:00,,,,0,۳۰ اوت,تولد ارنست رادفورد، فیزیکدان انگلیسی و پدر انرژی هسته ای
2020-08-30 00:00:00,,,,1,۱۰ محرم,عاشورای حسینی
2020-09-01 00:00:00,,,,0,۱۱ شهریور,روزصنعت چاپ
2020-09-01 00:00:00,,,,0,۱۲ محرم,شهادت  امام زین العابدین علیه السلام
2020-09-01 00:00:00,,,,0,۱۱ شهریور,وقوع زلزله بویین زهرا و مرگ بیش از 25 هزار نفر
2020-09-02 00:00:00,,,,0,۲ سپتامبر,وقوع آتش سوزی بزرگ لندن
2020-09-03 00:00:00,,,,0,۱۳ شهریور,روز بزرگداشت ابوریحان بیرونی
2020-09-03 00:00:00,,,,0,۱۳ شهریور,روزتعاون
2020-09-07 00:00:00,,,,0,۱۷ شهریور,قیام 17 شهریور
2020-09-09 00:00:00,,,,0,۱۹ شهریور,وفات آیت الله سید محمود طالقانی اولین امام جمعه تهران
2020-09-10 00:00:00,,,,0,۱۰ سپتامبر,روز جهانی پیشگیری از خودکشی
2020-09-11 00:00:00,,,,0,۲۱ شهریور,روز سینما
2020-09-11 00:00:00,,,,0,۱۱ سپتامبر,حمله به برج‌های دوقلوی مرکز تجارت جهانی
2020-09-13 00:00:00,,,,0,۱۳ سپتامبر,روز گرامیداشت برنامه نویسان
2020-09-17 00:00:00,,,,0,۲۷ شهریور,روز شعر و ادب پارسی و  روز بزرگداشت استاد شهریار
2020-09-20 00:00:00,,,,0,۳۰ شهریور,روز گفتگوی تمدنها
2020-09-21 00:00:00,,,,0,۳۱ شهریور,آغاز هفته دفاع مقدس
2020-09-21 00:00:00,,,,0,۲۱ سپتامبر,روز جهانی صلح
2020-09-27 00:00:00,,,,0,۲۷ سپتامبر,روز جهانی جهانگردی
2020-09-26 00:00:00,,,,0,۲۶ سپتامبر,ارائه نظریه نسبیت خاص توسط آلبرت انیشتین
2020-09-28 00:00:00,,,,0,۷ مهر,روز آتش نشانی و ایمنی
2020-09-28 00:00:00,,,,0,۷ مهر,سقوط هواپیمای حامل جمعی از فرماندهان جنگ (کلاهدوز، نامجو، فلاحی، فکوری، جهان آرا) در سال 1360
2020-09-30 00:00:00,,,,0,۳۰ سپتامبر,روز جهانی ناشنوایان
2020-09-30 00:00:00,,,,0,۳۰ سپتامبر,روز جهانی ترجمه و مترجم
2020-10-02 00:00:00,,,,0,۱۱ مهر,آغاز به کار نخستین فرستنده تلویزیون ایران
2020-09-29 00:00:00,,,,0,۸ مهر,روزبزرگداشت مولوی
2020-10-01 00:00:00,,,,0,۱ اکتبر,روز جهانی سالمندان
2020-10-04 00:00:00,,,,0,۱۳ مهر,روز نیروی انتظامی
2020-10-05 00:00:00,,,,0,۱۴ مهر,روز دامپزشکی
2020-10-05 00:00:00,,,,0,۵ اکتبر,روز جهانی معلم
2020-10-07 00:00:00,,,,0,۱۶ مهر,مهر روز،جشن مهرگان
2020-10-08 00:00:00,,,,0,۸ اکتبر,روز جهانی کودک
2020-10-08 00:00:00,,,,1,۲۰ صفر,اربعین حسینی
2020-10-09 00:00:00,,,,0,۹ اکتبر,روز جهانی پست
2020-10-11 00:00:00,,,,0,۲۰ مهر,روز بزرگداشت حافظ
2020-10-12 00:00:00,,,,0,۲۱ مهر,جشن پیروزی کاوه و فریدون
2020-10-14 00:00:00,,,,0,۱۴ اکتبر,روز جهانی استاندارد
2020-10-15 00:00:00,,,,0,۱۵ اکتبر,روز جهانی عصای سفید
2020-10-17 00:00:00,,,,0,۲۶ مهر,روز تربیت بدنی و ورزش
2020-10-17 00:00:00,,,,0,۱۷ اکتبر,روز جهانی ریشه کنی فقر
2020-10-18 00:00:00,,,,0,۱۸ اکتبر,درگذشت توماس ادیسون
2020-10-18 00:00:00,,,,1,۳۰ صفر,شهادت امام رضا علیه السلام
2020-10-16 00:00:00,,,,1,۲۸ صفر,رحلت  رسول اکرم؛شهادت امام حسن مجتبی علیه السلام
2020-10-21 00:00:00,,,,0,۲۱ اکتبر,اختراع لامپ برق توسط توماس ادیسون
2020-10-19 00:00:00,,,,0,۱ ربيع الاول,هجرت پیامبر اکرم از مکه به مدینه
2020-10-22 00:00:00,,,,0,۱ آبان,روز آمار و برنامه ریزی
2020-10-28 00:00:00,,,,0,۷ آبان,روز کوروش بزرگ
2020-10-26 00:00:00,,,,1,۸ ربيع الاول,شهادت امام حسن عسکری علیه السلام
2020-10-29 00:00:00,,,,0,۸ آبان,روز نوجوان
2020-10-30 00:00:00,,,,0,۱۲ ربيع الاول,میلاد رسول اکرم به روایت اهل سنت
2020-10-31 00:00:00,,,,0,۱۰ آبان,آبان روز، جشن آبانگان
2020-11-03 00:00:00,,,,0,۱۳ آبان,روز دانش آموز
2020-11-04 00:00:00,,,,0,۱۴ آبان,روز فرهنگ عمومی
2020-11-04 00:00:00,,,,0,۴ نوامبر,تولد فردریک بانتینگ کاشف انسولین
2020-11-04 00:00:00,,,,1,۱۷ ربيع الاول,میلاد رسول اکرم و امام جعفر صادق علیه السلام
2020-11-05 00:00:00,,,,0,۱۵ آبان,جشن میانه پاییز
2020-11-07 00:00:00,,,,0,۷ نوامبر,تولد ماری کوری کاشف پولونیم و رادیوم
2020-11-08 00:00:00,,,,0,۱۸ آبان,روز ملی کیفیت
2020-11-11 00:00:00,,,,0,۲۱ آبان,زادروز نیما یوشیج پدر شعر نو پارسی
2020-11-14 00:00:00,,,,0,۲۴ آبان,روز کتاب و کتابخوانی
2020-11-17 00:00:00,,,,0,۱۷ نوامبر,روز جهانی فلسفه
2020-11-21 00:00:00,,,,0,۱ آذر,آذر جشن
2020-11-24 00:00:00,,,,0,۸ ربيع الثاني,ولادت امام حسن عسکری علیه السلام
2020-11-25 00:00:00,,,,0,۵ آذر,روز بسیج مستضعفان
2020-11-25 00:00:00,,,,0,۲۵ نوامبر,ارائه نظریه نسبیت عام توسط آلبرت انیشتین
2020-11-25 00:00:00,,,,0,۲۵ نوامبر,روز جهانی مبارزه با خشونت علیه زنان
2020-11-27 00:00:00,,,,0,۷ آذر,روز نیروی دریایی
2020-11-26 00:00:00,,,,0,۱۰ ربيع الثاني,وفات حضرت معصومه سلام الله علیها
2020-12-02 00:00:00,,,,0,۱۲ آذر,تصویب قانون اساسی جمهوری اسلامی ایران
2020-12-01 00:00:00,,,,0,۱ دسامبر,روز جهانی ایدز
2020-11-29 00:00:00,,,,0,۹ آذر,آذر روز، جشن آذرگان
2020-11-30 00:00:00,,,,0,۱۰ آذر,روز مجلس
2020-12-03 00:00:00,,,,0,۱۳ آذر,روز بیمه
2020-12-03 00:00:00,,,,0,۳ دسامبر,روز جهانی معلولان
2020-12-05 00:00:00,,,,0,۱۵ آذر,روز حسابدار
2020-12-06 00:00:00,,,,0,۱۶ آذر,روز دانشجو
2020-12-15 00:00:00,,,,0,۲۵ آذر,روز پژوهش
2020-12-16 00:00:00,,,,0,۲۶ آذر,روز حمل و نقل
2020-12-20 00:00:00,,,,0,۳۰ آذر,جشن شب یلدا
2020-12-20 00:00:00,,,,0,۲۰ دسامبر,زادروز دیوید بوهم فیزیک دان مشهور آمریکایی
2020-12-21 00:00:00,,,,0,۱ دی,روز میلاد خورشید؛ جشن خرم روز، نخستین جشن دیگان
2020-12-21 00:00:00,,,,0,۵ جمادي الاولي,ولادت حضرت زینب سلام الله علیها و روز پرستار و بهورز
2020-12-25 00:00:00,,,,0,۵ دی,سالروز زمین لرزه ی بم در سال 1382
2020-12-25 00:00:00,,,,0,۲۵ دسامبر,جشن کریسمس
2020-12-25 00:00:00,,,,0,۵ دی,سالروز شهادت آشو زرتشت، اَبَراِنسان بزرگ تاریخ
2020-12-28 00:00:00,,,,0,۸ دی,دی به آذر روز، دومین جشن دیگان
2021-01-01 00:00:00,,,,0,۱ ژانویه,جشن آغاز سال نو میلادی
2021-01-02 00:00:00,,,,0,۱۳ دی,درگذشت نیما یوشیج پدر شعر نو پارسی
2021-01-04 00:00:00,,,,0,۱۵ دی,دی به مهر روز، سومین جشن دیگان
2021-01-09 00:00:00,,,,0,۲۰ دی,سالروز قتل امیرکبیر به دستور ناصرالدین شاه قاجار
2021-01-12 00:00:00,,,,0,۲۳ دی,دی به دین روز، چهارمین جشن دیگان
2021-01-16 00:00:00,,,,0,۲۷ دی,اجرای توافق نامه‌ی برجام
2021-01-17 00:00:00,,,,1,۳ جمادي الثانيه,شهادت حضرت فاطمه زهرا سلام الله علیها
2021-01-20 00:00:00,,,,0,۱ بهمن,زادروز فردوسی
2021-01-21 00:00:00,,,,0,۲ بهمن,بهمن روز، جشن بهمنگان
2021-01-24 00:00:00,,,,0,۵ بهمن,جشن نوسره
2021-01-29 00:00:00,,,,0,۱۰ بهمن,جشن سده
2021-01-31 00:00:00,,,,0,۱۲ بهمن,بازگشت امام خمینی به ایران
2021-02-03 00:00:00,,,,0,۱۵ بهمن,جشن میانه زمستان
2021-02-03 00:00:00,,,,0,۲۰ جمادي الثانيه,ولادت حضرت فاطمه زهرا سلام الله علیها و روز زن
2021-02-07 00:00:00,,,,0,۱۹ بهمن,روز نیروی هوایی
2021-02-10 00:00:00,,,,1,۲۲ بهمن,پیروزی انقلاب اسلامی
2021-02-11 00:00:00,,,,0,۱۱ فوریه,تولد توماس ادیسون
2021-02-11 00:00:00,,,,0,۱۱ فوریه,حمله به سفارت روسیه و قتل گریبایدوف سفیر روسیه تزاری در ایران
2021-02-12 00:00:00,,,,0,۱۲ فوریه,زادروز چارلز داروین بنیانگذار نظریه‌ی فرگشت از طریق انتخاب طبیعی
2021-02-14 00:00:00,,,,0,۱ رجب,ولادت  امام محمد باقر علیه السلام
2021-02-16 00:00:00,,,,0,۳ رجب,شهادت امام علی النقی الهادی علیه السلام
2021-02-21 00:00:00,,,,0,۲۱ فوریه,روز جهانی زبان مادری
2021-02-21 00:00:00,,,,0,۲۱ فوریه,درگذشت فردریک بانتینگ کاشف انسولین
2021-02-23 00:00:00,,,,0,۵ اسفند,جشن اسفندگان(سپندارمذگان) روز عشق
2021-02-23 00:00:00,,,,0,۵ اسفند,روز بزرگداشت زمین و بانوان
2021-02-23 00:00:00,,,,0,۵ اسفند,روز بزرگداشت خواجه نصیر الدین طوسی و روز مهندس
2021-02-23 00:00:00,,,,0,۱۰ رجب,ولادت امام محمد تقی علیه السلام
2021-02-28 00:00:00,,,,0,۱۵ رجب,وفات حضرت زینب سلام الله علیها
2021-02-26 00:00:00,,,,1,۱۳ رجب,ولادت امام علی علیه السلام و روز پدر
2021-02-25 00:00:00,,,,0,۷ اسفند,سالروز استقلال کانون وکلای دادگستری و روز وکیل مدافع
2021-02-25 00:00:00,,,,0,۷ اسفند,سالروز درگذشت علی اکبر دهخدا
2021-03-04 00:00:00,,,,0,۱۴ اسفند,روز احسان و نیکوکاری
2021-03-04 00:00:00,,,,0,۱۴ اسفند,سالروز درگذشت دکتر محمد مصدق
2021-03-05 00:00:00,,,,0,۱۵ اسفند,روز درختکاری
2021-03-08 00:00:00,,,,0,۸ مارس,روزجهانی زنان
2021-03-10 00:00:00,,,,0,۲۵ رجب,شهادت امام موسی کاظم علیه السلام
2021-03-12 00:00:00,,,,1,۲۷ رجب,مبعث  رسول اکرم
2021-03-14 00:00:00,,,,0,۱۴ مارس,تولد آلبرت انیشتین
2021-03-15 00:00:00,,,,0,۲۵ اسفند,پایان سرایش شاهنامه
2021-03-15 00:00:00,,,,0,۲۵ اسفند,جشن چهارشنبه سوری
2021-03-17 00:00:00,,,,0,۳ شعبان,ولادت سالار شهیدان، امام حسین علیه السلام و روز پاسدار
